job_id,study,case,repeat,order_index,method,workers,kernel_count,kernel_selection,presentation_count,presentation_set,elapsed_s,worker_slot_s,peak_process_tree_rss_mb,digest,valid_kernels,candidates,frontier,suite_size,graph_builds,graph_states,graph_transitions,observation_calls,policy_calls,transition_calls,prefix_groups,completed_at
gate-k100-p2-flat-w1,correctness_gate,100k_2p,0,0,flat,1,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.08110779999969964,0.08110779999969964,46.6171875,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,200,7866,8716,1886,1886,1886,0,2026-07-23T23:38:06.157401+08:00
gate-k100-p2-kernel_memo-w1,correctness_gate,100k_2p,0,1,kernel_memo,1,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.049286100000244915,0.049286100000244915,46.6875,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,0,2026-07-23T23:38:06.374277+08:00
gate-k100-p2-kernel_memo_parallel-w8,correctness_gate,100k_2p,0,2,kernel_memo_parallel,8,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.42850989999988087,3.428079199999047,244.37109375,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,0,2026-07-23T23:38:06.979930+08:00
gate-k100-p2-factorized-w1,correctness_gate,100k_2p,0,3,factorized,1,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.05541940000057366,0.05541940000057366,46.6953125,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:07.219793+08:00
gate-k100-p2-factorized-w2,correctness_gate,100k_2p,0,4,factorized,2,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.35904110000046785,0.7180822000009357,95.9296875,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:07.755485+08:00
gate-k100-p2-factorized-w4,correctness_gate,100k_2p,0,5,factorized,4,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.3574319999997897,1.4297279999991588,138.8828125,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:08.313167+08:00
gate-k100-p2-factorized-w6,correctness_gate,100k_2p,0,6,factorized,6,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.3849763999996867,2.30985839999812,187.4453125,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:08.858868+08:00
gate-k100-p2-factorized-w8,correctness_gate,100k_2p,0,7,factorized,8,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.4433877000001303,3.5471016000010422,240.76171875,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:09.456528+08:00
gate-k100-p2-factorized-w12,correctness_gate,100k_2p,0,8,factorized,12,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.45355120000022,5.44261440000264,326.85546875,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:10.068284+08:00
gate-k100-p2-factorized-w16,correctness_gate,100k_2p,0,9,factorized,16,100,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.6614216999996643,10.582747199994628,441.68359375,5a22a63bd7e0f77007cc7631cef2e411f42a0a2350f0bcb390a278225416c8bf,51,102,1,1,100,3933,4358,1886,1886,1886,1886,2026-07-23T23:38:10.882940+08:00
gate-k100-p8-flat-w1,correctness_gate,100k_8p,0,0,flat,1,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.3273578999996971,0.3273578999996971,46.640625,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,800,31464,34864,7259,7259,7259,0,2026-07-23T23:38:11.369369+08:00
gate-k100-p8-kernel_memo-w1,correctness_gate,100k_8p,0,1,kernel_memo,1,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.1412648999994417,0.1412648999994417,46.89453125,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,7259,7259,0,2026-07-23T23:38:11.673867+08:00
gate-k100-p8-kernel_memo_parallel-w8,correctness_gate,100k_8p,0,2,kernel_memo_parallel,8,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.42336819999945874,3.38694559999567,244.51171875,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,7259,7259,0,2026-07-23T23:38:12.262556+08:00
gate-k100-p8-factorized-w1,correctness_gate,100k_8p,0,3,factorized,1,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.1588326999999481,0.1588326999999481,46.90625,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:12.572380+08:00
gate-k100-p8-factorized-w2,correctness_gate,100k_8p,0,4,factorized,2,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.37823260000004666,0.7564652000000933,96.48828125,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:13.113951+08:00
gate-k100-p8-factorized-w4,correctness_gate,100k_8p,0,5,factorized,4,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.365289300000768,1.461157200003072,145.02734375,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:13.634652+08:00
gate-k100-p8-factorized-w6,correctness_gate,100k_8p,0,6,factorized,6,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.3721630999998524,2.2329785999991145,194.15234375,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:14.164349+08:00
gate-k100-p8-factorized-w8,correctness_gate,100k_8p,0,7,factorized,8,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.45096170000033453,3.6076936000026762,244.16796875,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:14.772001+08:00
gate-k100-p8-factorized-w12,correctness_gate,100k_8p,0,8,factorized,12,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.5083261999998285,6.099914399997942,344.16015625,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:15.447764+08:00
gate-k100-p8-factorized-w16,correctness_gate,100k_8p,0,9,factorized,16,100,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.7634053000001586,12.214484800002538,442.45703125,8dbc4a5a9a8b031cdf925bf216e3b58df016d74740a49e0a5e8ce600f8384e58,51,408,1,1,100,3933,4358,7259,5832,5832,5832,2026-07-23T23:38:16.372275+08:00
gate-k100-p18-flat-w1,correctness_gate,100k_18p,0,0,flat,1,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.7659880999999586,0.7659880999999586,47.109375,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,1800,70794,78444,16755,16755,16755,0,2026-07-23T23:38:17.306654+08:00
gate-k100-p18-kernel_memo-w1,correctness_gate,100k_18p,0,1,kernel_memo,1,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.29542810000020836,0.29542810000020836,46.91796875,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,16755,16755,0,2026-07-23T23:38:17.771387+08:00
gate-k100-p18-kernel_memo_parallel-w8,correctness_gate,100k_18p,0,2,kernel_memo_parallel,8,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.4664937999996255,3.731950399997004,244.76171875,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,16755,16755,0,2026-07-23T23:38:18.397156+08:00
gate-k100-p18-factorized-w1,correctness_gate,100k_18p,0,3,factorized,1,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.29939029999968625,0.29939029999968625,46.9453125,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:18.866886+08:00
gate-k100-p18-factorized-w2,correctness_gate,100k_18p,0,4,factorized,2,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.4316897999997309,0.8633795999994618,96.9921875,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:19.453554+08:00
gate-k100-p18-factorized-w4,correctness_gate,100k_18p,0,5,factorized,4,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.39006440000048315,1.5602576000019326,146.3515625,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:19.993247+08:00
gate-k100-p18-factorized-w6,correctness_gate,100k_18p,0,6,factorized,6,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.3864657000003717,2.3187942000022304,196.3671875,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:20.534934+08:00
gate-k100-p18-factorized-w8,correctness_gate,100k_18p,0,7,factorized,8,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.4920788999997967,3.9366311999983736,244.4921875,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:21.186786+08:00
gate-k100-p18-factorized-w12,correctness_gate,100k_18p,0,8,factorized,12,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.6100882999999158,7.321059599998989,345.18359375,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:21.953854+08:00
gate-k100-p18-factorized-w16,correctness_gate,100k_18p,0,9,factorized,16,100,stratified_midpoint,18,view_00_exact_exact_d0|view_01_exact_exact_d1|view_02_exact_coarse_d0|view_03_exact_coarse_d1|view_04_exact_hidden_d0|view_05_exact_hidden_d1|view_06_coarse_exact_d0|view_07_coarse_exact_d1|view_08_coarse_coarse_d0|view_09_coarse_coarse_d1|view_10_coarse_hidden_d0|view_11_coarse_hidden_d1|view_12_hidden_exact_d0|view_13_hidden_exact_d1|view_14_hidden_coarse_d0|view_15_hidden_coarse_d1|view_16_hidden_hidden_d0|view_17_hidden_hidden_d1,0.8644710999997187,13.8315375999955,439.6328125,691fef199cc4b737c5bcff14d2fc2870d1737e1730593f18352388395702de57,51,918,1,1,100,3933,4358,16755,11380,11380,11380,2026-07-23T23:38:22.987038+08:00
gate-k500-p2-flat-w1,correctness_gate,500k_2p,0,0,flat,1,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.36900169999989885,0.36900169999989885,47.2421875,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,1000,35440,39236,7839,7839,7839,0,2026-07-23T23:38:23.525632+08:00
gate-k500-p2-kernel_memo-w1,correctness_gate,500k_2p,0,1,kernel_memo,1,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.2504109999999855,0.2504109999999855,47.25,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,0,2026-07-23T23:38:23.943271+08:00
gate-k500-p2-kernel_memo_parallel-w8,correctness_gate,500k_2p,0,2,kernel_memo_parallel,8,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.47647890000007465,3.811831200000597,245.16796875,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,0,2026-07-23T23:38:24.588900+08:00
gate-k500-p2-factorized-w1,correctness_gate,500k_2p,0,3,factorized,1,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.27982149999934336,0.27982149999934336,46.94921875,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:25.027649+08:00
gate-k500-p2-factorized-w2,correctness_gate,500k_2p,0,4,factorized,2,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.45445789999939734,0.9089157999987947,97.08203125,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:25.640298+08:00
gate-k500-p2-factorized-w4,correctness_gate,500k_2p,0,5,factorized,4,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.3697398999993311,1.4789595999973244,146.87109375,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:26.172994+08:00
gate-k500-p2-factorized-w6,correctness_gate,500k_2p,0,6,factorized,6,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.39906729999984236,2.394403799999054,195.73828125,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:26.729673+08:00
gate-k500-p2-factorized-w8,correctness_gate,500k_2p,0,7,factorized,8,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.4298718000000008,3.4389744000000064,245.12890625,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:27.325295+08:00
gate-k500-p2-factorized-w12,correctness_gate,500k_2p,0,8,factorized,12,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.4989079999995738,5.986895999994886,345.28515625,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:27.978921+08:00
gate-k500-p2-factorized-w16,correctness_gate,500k_2p,0,9,factorized,16,500,stratified_midpoint,2,view_04_exact_hidden_d0|view_13_hidden_exact_d1,0.9808048000004419,15.69287680000707,440.29296875,fc0becea382a29634274a0dc998c5d60f04124d097575d9e2e8de3e0a9230137,212,424,1,1,500,17720,19618,7839,7839,7839,7839,2026-07-23T23:38:29.133775+08:00
gate-k500-p8-flat-w1,correctness_gate,500k_8p,0,0,flat,1,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,1.4692299999996976,1.4692299999996976,46.7734375,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,4000,141760,156944,30097,30097,30097,0,2026-07-23T23:38:30.769460+08:00
gate-k500-p8-kernel_memo-w1,correctness_gate,500k_8p,0,1,kernel_memo,1,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.5849029999999402,0.5849029999999402,47.9609375,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,30097,30097,0,2026-07-23T23:38:31.515035+08:00
gate-k500-p8-kernel_memo_parallel-w8,correctness_gate,500k_8p,0,2,kernel_memo_parallel,8,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.49918720000005123,3.99349760000041,246.14453125,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,30097,30097,0,2026-07-23T23:38:32.172657+08:00
gate-k500-p8-factorized-w1,correctness_gate,500k_8p,0,3,factorized,1,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.6679781000002549,0.6679781000002549,47.7734375,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:33.027276+08:00
gate-k500-p8-factorized-w2,correctness_gate,500k_8p,0,4,factorized,2,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.6456560999995418,1.2913121999990835,97.6796875,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:33.842809+08:00
gate-k500-p8-factorized-w4,correctness_gate,500k_8p,0,5,factorized,4,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.5316333000000668,2.1265332000002672,147.0703125,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:34.543833+08:00
gate-k500-p8-factorized-w6,correctness_gate,500k_8p,0,6,factorized,6,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.49957089999952586,2.997425399997155,196.5703125,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:35.219445+08:00
gate-k500-p8-factorized-w8,correctness_gate,500k_8p,0,7,factorized,8,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.5581108999995195,4.464887199996156,246.82421875,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:35.940529+08:00
gate-k500-p8-factorized-w12,correctness_gate,500k_8p,0,8,factorized,12,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.6178986000004443,7.414783200005331,345.2421875,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:36.721082+08:00
gate-k500-p8-factorized-w16,correctness_gate,500k_8p,0,9,factorized,16,500,stratified_midpoint,8,view_01_exact_exact_d1|view_03_exact_coarse_d1|view_05_exact_hidden_d1|view_07_coarse_exact_d1|view_10_coarse_hidden_d0|view_12_hidden_exact_d0|view_14_hidden_coarse_d0|view_16_hidden_hidden_d0,0.8452250000000276,13.523600000000442,443.56640625,81450b4028a63baedda1d5795b1a1a9f59f88155838a521545c50da45d385f49,212,1696,1,1,500,17720,19618,30097,24008,24008,24008,2026-07-23T23:38:37.733553+08:00
